job_title,job_detail_url,job_listed,company_name,company_link,company_location
Dyrektor Oddziału ZUS w Koszalinie,https://in.linkedin.com/jobs/view/dyrektor-oddzia%C5%82u-zus-w-koszalinie-at-zus-3946587044?refId=nUKLB7HFs%2BvWPa1VWx65Cw%3D%3D&trackingId=LIJMRiwb9PAI52243AlXbw%3D%3D&position=14&pageNum=7&trk=public_jobs_jserp-result_search-card,1 day ago,ZUS,https://pl.linkedin.com/company/zus-pl?trk=public_jobs_jserp-result_job-search-card-subtitle,"West Bunghmun, Mizoram, India"
Social Media Coordinator,https://in.linkedin.com/jobs/view/social-media-coordinator-at-rre-studios-3934544067?refId=nUKLB7HFs%2BvWPa1VWx65Cw%3D%3D&trackingId=E34H%2FQRuofRzPcuvarXNLQ%3D%3D&position=15&pageNum=7&trk=public_jobs_jserp-result_search-card,1 week ago,RRE Studios,https://in.linkedin.com/company/rrestudios?trk=public_jobs_jserp-result_job-search-card-subtitle,"Faridabad, Haryana, India"
Doradca ds. emerytalnych,https://in.linkedin.com/jobs/view/doradca-ds-emerytalnych-at-zus-3945133366?refId=nUKLB7HFs%2BvWPa1VWx65Cw%3D%3D&trackingId=Y3wHMhdMp%2FX5i69HCNEiww%3D%3D&position=17&pageNum=7&trk=public_jobs_jserp-result_search-card,3 days ago,ZUS,https://pl.linkedin.com/company/zus-pl?trk=public_jobs_jserp-result_job-search-card-subtitle,"West Bunghmun, Mizoram, India"
Młodszy konsultant,https://in.linkedin.com/jobs/view/m%C5%82odszy-konsultant-at-zus-3945135129?refId=nUKLB7HFs%2BvWPa1VWx65Cw%3D%3D&trackingId=FMWQMwVEG%2F3ZFc5H67kDyw%3D%3D&position=18&pageNum=7&trk=public_jobs_jserp-result_search-card,3 days ago,ZUS,https://pl.linkedin.com/company/zus-pl?trk=public_jobs_jserp-result_job-search-card-subtitle,"West Bunghmun, Mizoram, India"
Social Media Marketing Internship in Hyderabad (Hybrid),https://in.linkedin.com/jobs/view/social-media-marketing-internship-in-hyderabad-hybrid-at-start-up-hyderabad-3944607227?refId=nUKLB7HFs%2BvWPa1VWx65Cw%3D%3D&trackingId=9HxzCS2LYFLlh5G4JmigxA%3D%3D&position=19&pageNum=7&trk=public_jobs_jserp-result_search-card,4 days ago,Start-Up Hyderabad,https://in.linkedin.com/company/start-up-hyderabad?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India"
Social Media Executive,https://in.linkedin.com/jobs/view/social-media-executive-at-engagemytalent-hr-solutions-3939380805?refId=nUKLB7HFs%2BvWPa1VWx65Cw%3D%3D&trackingId=soC3CB%2FPpkxf2iBXgASE7Q%3D%3D&position=21&pageNum=7&trk=public_jobs_jserp-result_search-card,1 week ago,EngageMyTalent HR Solutions,https://in.linkedin.com/company/engagemytalent-hr-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,Greater Kolkata Area
Relationship Manager,https://in.linkedin.com/jobs/view/relationship-manager-at-aditya-birla-capital-3943742849?refId=nUKLB7HFs%2BvWPa1VWx65Cw%3D%3D&trackingId=qt2jVww1dyxa1xPGnz6Zbg%3D%3D&position=22&pageNum=7&trk=public_jobs_jserp-result_search-card,5 days ago,Aditya Birla Capital,https://in.linkedin.com/company/aditya-birla-capital?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India"
Internship Trainee,https://in.linkedin.com/jobs/view/internship-trainee-at-the-muthoot-group-3943742842?refId=74muvEVBWaPFAfMoeRmGBw%3D%3D&trackingId=L9AW6Fy%2FGbV44U7fEy%2BYGQ%3D%3D&position=4&pageNum=8&trk=public_jobs_jserp-result_search-card,5 days ago,The Muthoot Group,https://in.linkedin.com/company/the-muthoot-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India"
Junior Social Media Executive,https://in.linkedin.com/jobs/view/junior-social-media-executive-at-artifex-hr-private-limited-3937210795?refId=74muvEVBWaPFAfMoeRmGBw%3D%3D&trackingId=XL8LLDF6khWLsJcCBOcEmg%3D%3D&position=5&pageNum=8&trk=public_jobs_jserp-result_search-card,1 week ago,Artifex HR Private Limited,https://in.linkedin.com/company/artifex-technologies-private-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chennai, Tamil Nadu, India"
Młodszy konsultant,https://in.linkedin.com/jobs/view/m%C5%82odszy-konsultant-at-zus-3945621968?refId=74muvEVBWaPFAfMoeRmGBw%3D%3D&trackingId=YnsYd2YHvtVn6gFeioxa2g%3D%3D&position=7&pageNum=8&trk=public_jobs_jserp-result_search-card,3 days ago,ZUS,https://pl.linkedin.com/company/zus-pl?trk=public_jobs_jserp-result_job-search-card-subtitle,"West Bunghmun, Mizoram, India"
Assistant Relationship Manager,https://in.linkedin.com/jobs/view/assistant-relationship-manager-at-american-express-3943426078?refId=74muvEVBWaPFAfMoeRmGBw%3D%3D&trackingId=9hVb%2BMju5tfWclwGZh1CUQ%3D%3D&position=8&pageNum=8&trk=public_jobs_jserp-result_search-card,4 days ago,American Express,https://www.linkedin.com/company/american-express?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India"
"Video Editor in Noida, Ujjain, Mohali, Agra, Amritsar, Faridabad, Rohtak, Shimla",https://in.linkedin.com/jobs/view/video-editor-in-noida-ujjain-mohali-agra-amritsar-faridabad-rohtak-shimla-at-girl-power-talk-3945622499?refId=74muvEVBWaPFAfMoeRmGBw%3D%3D&trackingId=BdnwqKwLDSh7%2BZmo3x%2BgOQ%3D%3D&position=9&pageNum=8&trk=public_jobs_jserp-result_search-card,3 days ago,Girl Power Talk,https://in.linkedin.com/company/girl-power-talk?trk=public_jobs_jserp-result_job-search-card-subtitle,"Faridabad, Haryana, India"
Junior Social Media Marketing Manager in Gurgaon,https://in.linkedin.com/jobs/view/junior-social-media-marketing-manager-in-gurgaon-at-culture-circle-3943709147?refId=74muvEVBWaPFAfMoeRmGBw%3D%3D&trackingId=bOB%2Fx%2B8WZpk5gVQ6LJaYOg%3D%3D&position=10&pageNum=8&trk=public_jobs_jserp-result_search-card,5 days ago,Culture Circle,https://in.linkedin.com/company/culture-circle?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurgaon, Haryana, India"
Kumaoni transcribers (Remote),https://in.linkedin.com/jobs/view/kumaoni-transcribers-remote-at-sigma-ai-3945652368?refId=74muvEVBWaPFAfMoeRmGBw%3D%3D&trackingId=haG306FZSfpH4irBPRA6vQ%3D%3D&position=16&pageNum=8&trk=public_jobs_jserp-result_search-card,3 days ago,Sigma AI,https://es.linkedin.com/company/sigma-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,"Almora, Uttarakhand, India"
Marketing Internship in Noida,https://in.linkedin.com/jobs/view/marketing-internship-in-noida-at-appinventiv-3943704621?refId=74muvEVBWaPFAfMoeRmGBw%3D%3D&trackingId=qIE6E9fqA3aHDXmihwBdVA%3D%3D&position=17&pageNum=8&trk=public_jobs_jserp-result_search-card,5 days ago,Appinventiv,https://in.linkedin.com/company/appinventiv?trk=public_jobs_jserp-result_job-search-card-subtitle,"Noida, Uttar Pradesh, India"
Social Media Intern,https://in.linkedin.com/jobs/view/social-media-intern-at-geeksforgeeks-3933807659?refId=74muvEVBWaPFAfMoeRmGBw%3D%3D&trackingId=HrUVUZqaO5dE4EZprLZsmA%3D%3D&position=20&pageNum=8&trk=public_jobs_jserp-result_search-card,1 week ago,GeeksforGeeks,https://in.linkedin.com/company/geeksforgeeks?trk=public_jobs_jserp-result_job-search-card-subtitle,"Noida, Uttar Pradesh, India"
Assistant Manager,https://in.linkedin.com/jobs/view/assistant-manager-at-adecco-3943934369?refId=74muvEVBWaPFAfMoeRmGBw%3D%3D&trackingId=kxN%2B29RRZyJIBB7c1hRgVg%3D%3D&position=24&pageNum=8&trk=public_jobs_jserp-result_search-card,5 days ago,Adecco,https://ch.linkedin.com/company/adecco?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India"
Social Media Marketing Intern,https://in.linkedin.com/jobs/view/social-media-marketing-intern-at-salty-3938090015?refId=74muvEVBWaPFAfMoeRmGBw%3D%3D&trackingId=bArb7v81CYgn7lzT679YPA%3D%3D&position=25&pageNum=8&trk=public_jobs_jserp-result_search-card,1 week ago,Salty,https://in.linkedin.com/company/saltystore?trk=public_jobs_jserp-result_job-search-card-subtitle,"Delhi, India"
Junior Social Media Marketing Executive in Mumbai (Hybrid),https://in.linkedin.com/jobs/view/junior-social-media-marketing-executive-in-mumbai-hybrid-at-chtrsocial-3943707581?refId=rBNCeaLaA3TRp01f9UbTIg%3D%3D&trackingId=1S%2FpBjK40J2xWAapRAVvOw%3D%3D&position=1&pageNum=9&trk=public_jobs_jserp-result_search-card,5 days ago,ChtrSocial,https://in.linkedin.com/company/chtr-social?trk=public_jobs_jserp-result_job-search-card-subtitle,Mumbai Metropolitan Region
Trener wewnętrzny na czas zastępstwa - lista kandydatów,https://in.linkedin.com/jobs/view/trener-wewn%C4%99trzny-na-czas-zast%C4%99pstwa-lista-kandydat%C3%B3w-at-zus-3943728161?refId=rBNCeaLaA3TRp01f9UbTIg%3D%3D&trackingId=j%2BrAHo9SqkcAtCLjuIWStw%3D%3D&position=3&pageNum=9&trk=public_jobs_jserp-result_search-card,5 days ago,ZUS,https://pl.linkedin.com/company/zus-pl?trk=public_jobs_jserp-result_job-search-card-subtitle,"West Bunghmun, Mizoram, India"
"Digital Marketing Internship in Chandigarh, Mohali, Mohali",https://in.linkedin.com/jobs/view/digital-marketing-internship-in-chandigarh-mohali-mohali-at-biggbang-coworking-3943701980?refId=rBNCeaLaA3TRp01f9UbTIg%3D%3D&trackingId=GJbcqjCCkyZ%2F8ZwVc8pbNQ%3D%3D&position=4&pageNum=9&trk=public_jobs_jserp-result_search-card,5 days ago,Biggbang Coworking,https://in.linkedin.com/company/biggbang-coworking?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sahibzada Ajit Singh Nagar, Punjab, India"
Assistant,https://in.linkedin.com/jobs/view/assistant-at-monza-3943817250?refId=rBNCeaLaA3TRp01f9UbTIg%3D%3D&trackingId=ZyFHlA67o2krqimfI%2FkRVg%3D%3D&position=5&pageNum=9&trk=public_jobs_jserp-result_search-card,3 days ago,Monza,https://www.linkedin.com/company/monza-pro?trk=public_jobs_jserp-result_job-search-card-subtitle,India
Social Media Marketing Internship in Pune,https://in.linkedin.com/jobs/view/social-media-marketing-internship-in-pune-at-amura-marketing-technologies-3943701688?refId=rBNCeaLaA3TRp01f9UbTIg%3D%3D&trackingId=8e9TF7VueMTLoQSF9vrq4Q%3D%3D&position=7&pageNum=9&trk=public_jobs_jserp-result_search-card,5 days ago,Amura Marketing Technologies,https://in.linkedin.com/company/amura-marketing-technologies-pvt-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India"
Lead – Retention & Loyalty,https://in.linkedin.com/jobs/view/lead-%E2%80%93-retention-loyalty-at-reliance-retail-3945751269?refId=rBNCeaLaA3TRp01f9UbTIg%3D%3D&trackingId=G9a1V9KB15PLdJQAruedyg%3D%3D&position=9&pageNum=9&trk=public_jobs_jserp-result_search-card,1 day ago,Reliance Retail,https://in.linkedin.com/company/reliance-retail?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India"
Social media manager,https://in.linkedin.com/jobs/view/social-media-manager-at-metafolks-technologies-3939961847?refId=rBNCeaLaA3TRp01f9UbTIg%3D%3D&trackingId=SpVkBkQ78TWmNW2l8WB7TA%3D%3D&position=11&pageNum=9&trk=public_jobs_jserp-result_search-card,1 week ago,METAFOLKS TECHNOLOGIES,https://in.linkedin.com/company/metafolkstech?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India"
Doradca ds. emerytalnych (wyniki naboru),https://in.linkedin.com/jobs/view/doradca-ds-emerytalnych-wyniki-naboru-at-zus-3944638178?refId=rBNCeaLaA3TRp01f9UbTIg%3D%3D&trackingId=dcFiAyTC2xo8dcdh0JbPSg%3D%3D&position=13&pageNum=9&trk=public_jobs_jserp-result_search-card,4 days ago,ZUS,https://pl.linkedin.com/company/zus-pl?trk=public_jobs_jserp-result_job-search-card-subtitle,"West Bunghmun, Mizoram, India"
Admin Executive/Counselor in Lucknow,https://in.linkedin.com/jobs/view/admin-executive-counselor-in-lucknow-at-saroj-education-group-3943707536?refId=rBNCeaLaA3TRp01f9UbTIg%3D%3D&trackingId=uqif4M5sdJ3sIRfWP%2FKEoA%3D%3D&position=14&pageNum=9&trk=public_jobs_jserp-result_search-card,5 days ago,Saroj Education Group,https://in.linkedin.com/company/segindia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lucknow, Uttar Pradesh, India"
Junior Social Media Marketing Associate in Delhi,https://in.linkedin.com/jobs/view/junior-social-media-marketing-associate-in-delhi-at-stracts-3946585423?refId=rBNCeaLaA3TRp01f9UbTIg%3D%3D&trackingId=aNMqaojGR7YkUrQ%2B7usTpg%3D%3D&position=23&pageNum=9&trk=public_jobs_jserp-result_search-card,1 day ago,Stracts,https://in.linkedin.com/company/stracts?trk=public_jobs_jserp-result_job-search-card-subtitle,"Delhi, India"
Internship Trainee,https://in.linkedin.com/jobs/view/internship-trainee-at-the-muthoot-group-3943742846?refId=rBNCeaLaA3TRp01f9UbTIg%3D%3D&trackingId=gTfSvZQ2kH2KSFWIur%2BTeg%3D%3D&position=25&pageNum=9&trk=public_jobs_jserp-result_search-card,5 days ago,The Muthoot Group,https://in.linkedin.com/company/the-muthoot-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India"
Guest Relations Associate,https://in.linkedin.com/jobs/view/guest-relations-associate-at-hilton-3943985748?refId=TXCfDZPxa0S2RMhKjqp42w%3D%3D&trackingId=tPguQQHrzq8yllehJmCSsw%3D%3D&position=1&pageNum=10&trk=public_jobs_jserp-result_search-card,4 days ago,Hilton,https://www.linkedin.com/company/hilton?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lucknow, Uttar Pradesh, India"
Social Media Manager,https://in.linkedin.com/jobs/view/social-media-manager-at-unfade-3937826429?refId=TXCfDZPxa0S2RMhKjqp42w%3D%3D&trackingId=uTf228VkOCAu0RqYJ5648Q%3D%3D&position=2&pageNum=10&trk=public_jobs_jserp-result_search-card,1 week ago,Unfade,https://in.linkedin.com/company/unfade?trk=public_jobs_jserp-result_job-search-card-subtitle,"Jaipur, Rajasthan, India"
Social Media Marketing Executive,https://in.linkedin.com/jobs/view/social-media-marketing-executive-at-raveone-consultants-3938567200?refId=TXCfDZPxa0S2RMhKjqp42w%3D%3D&trackingId=k3zgTVEg6bO5SdOUTFFmDw%3D%3D&position=3&pageNum=10&trk=public_jobs_jserp-result_search-card,1 week ago,Raveone Consultants,https://in.linkedin.com/company/raveone-consultants?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sadar, Uttar Pradesh, India"
Magahi transcribers (Remote),https://in.linkedin.com/jobs/view/magahi-transcribers-remote-at-sigma-ai-3945655337?refId=TXCfDZPxa0S2RMhKjqp42w%3D%3D&trackingId=MRLTmIPLoVgnnokQTuMumA%3D%3D&position=5&pageNum=10&trk=public_jobs_jserp-result_search-card,3 days ago,Sigma AI,https://es.linkedin.com/company/sigma-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,"Patna, Bihar, India"
Doradca ds. ulg i umorzeń,https://in.linkedin.com/jobs/view/doradca-ds-ulg-i-umorze%C5%84-at-zus-3945618565?refId=TXCfDZPxa0S2RMhKjqp42w%3D%3D&trackingId=fo1CODqd5oyvlKHQXLG6Xg%3D%3D&position=6&pageNum=10&trk=public_jobs_jserp-result_search-card,3 days ago,ZUS,https://pl.linkedin.com/company/zus-pl?trk=public_jobs_jserp-result_job-search-card-subtitle,"West Bunghmun, Mizoram, India"
Social Media Marketing Internship in Jaipur (Hybrid),https://in.linkedin.com/jobs/view/social-media-marketing-internship-in-jaipur-hybrid-at-the-digital-walrus-3943702803?refId=TXCfDZPxa0S2RMhKjqp42w%3D%3D&trackingId=XKR0M8j4rgPMUZJ2SzDzOQ%3D%3D&position=7&pageNum=10&trk=public_jobs_jserp-result_search-card,5 days ago,The Digital Walrus,https://in.linkedin.com/company/thedigitalwalrus?trk=public_jobs_jserp-result_job-search-card-subtitle,"Jaipur, Rajasthan, India"
Social Media Manager,https://in.linkedin.com/jobs/view/social-media-manager-at-house-of-unblur-p-ltd-3935037074?refId=TXCfDZPxa0S2RMhKjqp42w%3D%3D&trackingId=zEvDaGWiCqGvm4gCLU%2BE%2BQ%3D%3D&position=8&pageNum=10&trk=public_jobs_jserp-result_search-card,1 week ago,House of Unblur (P) LTD,https://in.linkedin.com/company/unblurindia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Surat, Gujarat, India"
Digital media/Social media Intern,https://in.linkedin.com/jobs/view/digital-media-social-media-intern-at-dentsu-india-3943412429?refId=TXCfDZPxa0S2RMhKjqp42w%3D%3D&trackingId=jO%2FcuqMIoYVTJt1M6dPICQ%3D%3D&position=9&pageNum=10&trk=public_jobs_jserp-result_search-card,5 days ago,Dentsu India,https://in.linkedin.com/company/dentsuin?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurugram, Haryana, India"
Client Offboarding Specialist,https://in.linkedin.com/jobs/view/client-offboarding-specialist-at-deutsche-bank-3943830418?refId=TXCfDZPxa0S2RMhKjqp42w%3D%3D&trackingId=Mhv9Mz8YNoW3bsxZUrsBqg%3D%3D&position=11&pageNum=10&trk=public_jobs_jserp-result_search-card,3 days ago,Deutsche Bank,https://de.linkedin.com/company/deutsche-bank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India"
Video Editor (Social Media),https://in.linkedin.com/jobs/view/video-editor-social-media-at-idea-usher-3941190287?refId=TXCfDZPxa0S2RMhKjqp42w%3D%3D&trackingId=vni0SE%2Bax3lHhIboDOMj7g%3D%3D&position=12&pageNum=10&trk=public_jobs_jserp-result_search-card,1 week ago,Idea Usher,https://in.linkedin.com/company/idea-usher?trk=public_jobs_jserp-result_job-search-card-subtitle,India
Digital Marketing Executive in Mumbai,https://in.linkedin.com/jobs/view/digital-marketing-executive-in-mumbai-at-blue-sun-info-3943707290?refId=TXCfDZPxa0S2RMhKjqp42w%3D%3D&trackingId=vclScv57Vsi4s5mkn6vMrw%3D%3D&position=13&pageNum=10&trk=public_jobs_jserp-result_search-card,5 days ago,BLUE SUN INFO,https://in.linkedin.com/company/blue-sun-info?trk=public_jobs_jserp-result_job-search-card-subtitle,Mumbai Metropolitan Region
Project Manager - Mumbai/Pune/Bangalore,https://in.linkedin.com/jobs/view/project-manager-mumbai-pune-bangalore-at-capgemini-3943813247?refId=TXCfDZPxa0S2RMhKjqp42w%3D%3D&trackingId=J%2Fkq6gYWnftdFSyFO%2FBFkQ%3D%3D&position=14&pageNum=10&trk=public_jobs_jserp-result_search-card,3 days ago,Capgemini,https://fr.linkedin.com/company/capgemini?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India"
Guest Relations Executive,https://in.linkedin.com/jobs/view/guest-relations-executive-at-stayvista-3943811265?refId=TXCfDZPxa0S2RMhKjqp42w%3D%3D&trackingId=sITL4INukXUjvUQNXEcSkQ%3D%3D&position=15&pageNum=10&trk=public_jobs_jserp-result_search-card,3 days ago,StayVista,https://in.linkedin.com/company/stay-vista?trk=public_jobs_jserp-result_job-search-card-subtitle,"Alibag, Maharashtra, India"
Payroll Associates (Urgent requirement),https://in.linkedin.com/jobs/view/payroll-associates-urgent-requirement-at-tech-mahindra-3943459469?refId=TXCfDZPxa0S2RMhKjqp42w%3D%3D&trackingId=f9APT6Dzc4DQyNl7xJBl8Q%3D%3D&position=16&pageNum=10&trk=public_jobs_jserp-result_search-card,4 days ago,Tech Mahindra,https://in.linkedin.com/company/tech-mahindra?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India"
Social Media Marketing Internship in Delhi (Hybrid),https://in.linkedin.com/jobs/view/social-media-marketing-internship-in-delhi-hybrid-at-shryoan-cosmetics-3943706110?refId=TXCfDZPxa0S2RMhKjqp42w%3D%3D&trackingId=NjsiHLugQn%2FITCZuy2aj6Q%3D%3D&position=17&pageNum=10&trk=public_jobs_jserp-result_search-card,5 days ago,Shryoan Cosmetics,https://in.linkedin.com/company/shryoan-cosmetics?trk=public_jobs_jserp-result_job-search-card-subtitle,"Delhi, India"
Social Media Escalation,https://in.linkedin.com/jobs/view/social-media-escalation-at-fi-3944212993?refId=TXCfDZPxa0S2RMhKjqp42w%3D%3D&trackingId=MNdd3kasW%2BLl8zg4XqeBCA%3D%3D&position=18&pageNum=10&trk=public_jobs_jserp-result_search-card,4 days ago,Fi,https://in.linkedin.com/company/fi-money?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India"
Social Media Manager,https://in.linkedin.com/jobs/view/social-media-manager-at-dentsu-creative-3937592256?refId=TXCfDZPxa0S2RMhKjqp42w%3D%3D&trackingId=1H66y2lCFejxTtV4PRFDug%3D%3D&position=19&pageNum=10&trk=public_jobs_jserp-result_search-card,1 week ago,Dentsu Creative,https://www.linkedin.com/company/dentsucreative?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurugram, Haryana, India"
Design Executive,https://in.linkedin.com/jobs/view/design-executive-at-reliance-retail-3943863515?refId=TXCfDZPxa0S2RMhKjqp42w%3D%3D&trackingId=UqHHqTh7UcOApkLtMpta8w%3D%3D&position=20&pageNum=10&trk=public_jobs_jserp-result_search-card,4 days ago,Reliance Retail,https://in.linkedin.com/company/reliance-retail?trk=public_jobs_jserp-result_job-search-card-subtitle,Greater Kolkata Area
Maithili transcribers (Remote),https://in.linkedin.com/jobs/view/maithili-transcribers-remote-at-sigma-ai-3945650588?refId=TXCfDZPxa0S2RMhKjqp42w%3D%3D&trackingId=H3d1IaPpfNPoxlzm4me5UQ%3D%3D&position=24&pageNum=10&trk=public_jobs_jserp-result_search-card,3 days ago,Sigma AI,https://es.linkedin.com/company/sigma-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bihar, India"
Associate Social Media Executive,https://in.linkedin.com/jobs/view/associate-social-media-executive-at-wizaltia-hr-solutions-3939316667?refId=TXCfDZPxa0S2RMhKjqp42w%3D%3D&trackingId=bmd6fhQFkLOsCZqfdb407Q%3D%3D&position=25&pageNum=10&trk=public_jobs_jserp-result_search-card,1 week ago,Wizaltia HR Solutions,https://in.linkedin.com/company/wizaltiahrsolutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chennai, Tamil Nadu, India"
Digital Marketing Internship in Noida (Hybrid),https://in.linkedin.com/jobs/view/digital-marketing-internship-in-noida-hybrid-at-is-it-legal-sid-3943703731?refId=tzbgLq8MH55sYJoQaPCDEQ%3D%3D&trackingId=hjPpvp3yCrKC4pHQ7PXujw%3D%3D&position=1&pageNum=11&trk=public_jobs_jserp-result_search-card,5 days ago,Is It Legal Sid,https://www.linkedin.com/company/is-it-legal-sid?trk=public_jobs_jserp-result_job-search-card-subtitle,"Noida, Uttar Pradesh, India"
"Content Reviewer, Amazon",https://in.linkedin.com/jobs/view/content-reviewer-amazon-at-amazon-3943447064?refId=tzbgLq8MH55sYJoQaPCDEQ%3D%3D&trackingId=WoJvb%2FuIl39UfsoC4wxbUQ%3D%3D&position=2&pageNum=11&trk=public_jobs_jserp-result_search-card,4 days ago,Amazon,https://www.linkedin.com/company/amazon?trk=public_jobs_jserp-result_job-search-card-subtitle,"Karnataka, India"
IT Officer,https://in.linkedin.com/jobs/view/it-officer-at-hdfc-bank-3943415230?refId=tzbgLq8MH55sYJoQaPCDEQ%3D%3D&trackingId=G7BASAsq4rJWTmhHKoYoNw%3D%3D&position=4&pageNum=11&trk=public_jobs_jserp-result_search-card,5 days ago,HDFC Bank,https://in.linkedin.com/company/hdfc-bank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Thane, Maharashtra, India"
Trener wewnętrzny na czas zastępstwa,https://in.linkedin.com/jobs/view/trener-wewn%C4%99trzny-na-czas-zast%C4%99pstwa-at-zus-3945630799?refId=tzbgLq8MH55sYJoQaPCDEQ%3D%3D&trackingId=Itd7kcLcRnaVmt1Rz%2FYHrA%3D%3D&position=5&pageNum=11&trk=public_jobs_jserp-result_search-card,3 days ago,ZUS,https://pl.linkedin.com/company/zus-pl?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bankura, West Bengal, India"
Trener wewnętrzny na czas zastępstwa - lista kandydatów,https://in.linkedin.com/jobs/view/trener-wewn%C4%99trzny-na-czas-zast%C4%99pstwa-lista-kandydat%C3%B3w-at-zus-3944615251?refId=tzbgLq8MH55sYJoQaPCDEQ%3D%3D&trackingId=pmtTJNAGmS2mSEFzK22QAw%3D%3D&position=6&pageNum=11&trk=public_jobs_jserp-result_search-card,4 days ago,ZUS,https://pl.linkedin.com/company/zus-pl?trk=public_jobs_jserp-result_job-search-card-subtitle,"West Bunghmun, Mizoram, India"
Internship Trainee,https://in.linkedin.com/jobs/view/internship-trainee-at-the-muthoot-group-3943739983?refId=tzbgLq8MH55sYJoQaPCDEQ%3D%3D&trackingId=NjPEkEdxy42HcesSyUFwYQ%3D%3D&position=7&pageNum=11&trk=public_jobs_jserp-result_search-card,5 days ago,The Muthoot Group,https://in.linkedin.com/company/the-muthoot-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India"
Trener wewnętrzny na czas zastępstwa - lista kandydatów,https://in.linkedin.com/jobs/view/trener-wewn%C4%99trzny-na-czas-zast%C4%99pstwa-lista-kandydat%C3%B3w-at-zus-3943724532?refId=tzbgLq8MH55sYJoQaPCDEQ%3D%3D&trackingId=d6IBmFHYkhGurEq53qfcCA%3D%3D&position=8&pageNum=11&trk=public_jobs_jserp-result_search-card,5 days ago,ZUS,https://pl.linkedin.com/company/zus-pl?trk=public_jobs_jserp-result_job-search-card-subtitle,"Uluberia-II, West Bengal, India"
Dyrektor II Oddziału ZUS w Łodzi,https://in.linkedin.com/jobs/view/dyrektor-ii-oddzia%C5%82u-zus-w-%C5%82odzi-at-zus-3943979794?refId=tzbgLq8MH55sYJoQaPCDEQ%3D%3D&trackingId=BvIaIwImFJOPGE%2BG3YCd7A%3D%3D&position=10&pageNum=11&trk=public_jobs_jserp-result_search-card,4 days ago,ZUS,https://pl.linkedin.com/company/zus-pl?trk=public_jobs_jserp-result_job-search-card-subtitle,"Uluberia-II, West Bengal, India"
Content Writing Internship in Noida,https://in.linkedin.com/jobs/view/content-writing-internship-in-noida-at-garage-productions-3943704682?refId=tzbgLq8MH55sYJoQaPCDEQ%3D%3D&trackingId=2%2Bnqd8lLCL2DBPH3XOAItg%3D%3D&position=13&pageNum=11&trk=public_jobs_jserp-result_search-card,5 days ago,Garage Productions,https://in.linkedin.com/company/garage-productions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Noida, Uttar Pradesh, India"
Młodszy konsultant,https://in.linkedin.com/jobs/view/m%C5%82odszy-konsultant-at-zus-3944606899?refId=tzbgLq8MH55sYJoQaPCDEQ%3D%3D&trackingId=TjPbfgYcEO3Iex4eHj6w7A%3D%3D&position=14&pageNum=11&trk=public_jobs_jserp-result_search-card,4 days ago,ZUS,https://pl.linkedin.com/company/zus-pl?trk=public_jobs_jserp-result_job-search-card-subtitle,"West Bunghmun, Mizoram, India"
